iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
10,10000000,-14.290322580645162,-15.752808988764045,31,89,1571.2894789796876,1082.791667866129,0.1,-0.20183038603644993,0.18157726400438634,0.18157726400438634,0.8184227359956137
11,11000000,-17.75,-16.25,40,84,1557.9036241929264,1082.1988830461626,0.1,-0.03412461170617977,0.08356940509915013,0.08356940509915013,0.9164305949008499
12,12000000,-13.689655172413794,-14.9875,29,80,1574.9304345519245,1079.7747672061687,0.1,-0.10980710506223242,0.19859333789196051,0.19859333789196051,0.8014066621080395
13,13000000,-12.366666666666667,-13.397260273972602,30,73,1570.224130508021,1077.8702312590738,0.1,0.17567568789704943,0.2360717658168083,0.2360717658168083,0.7639282341831917
14,14000000,-9.903225806451612,-11.893333333333333,31,75,1571.278729746685,1078.0320563624389,0.1,0.24301143218191773,0.3058576258795577,0.3058576258795577,0.6941423741204422
15,15000000,-10.216216216216216,-10.987179487179487,37,78,1571.511066866153,1080.2816057888874,0.1,0.256054522515983,0.296991042033535,0.296991042033535,0.703008957966465
16,16000000,-1.5357142857142858,-5.634920634920635,28,63,1565.1680636516048,1074.1860157523581,0.1,0.4402183969046846,0.5428976123027115,0.5428976123027115,0.4571023876972885
17,17000000,-2.3846153846153846,-3.8947368421052633,26,57,1561.1624699849176,1076.9391092306175,0.1,0.40389543210131046,0.5188494225321422,0.5188494225321422,0.48115057746785783
18,18000000,3.608695652173913,-2.109090909090909,23,55,1566.7425890920965,1072.8743065841813,0.1,0.3699713062161633,0.688631604877448,0.688631604877448,0.311368395122552
19,19000000,3.6551724137931036,1.2456140350877194,29,57,1570.9965576894042,1077.8172366787144,0.1,0.5346761925388842,0.6899482270196347,0.6899482270196347,0.31005177298036535
20,20000000,-0.6551724137931034,1.847457627118644,29,59,1562.6858221495218,1076.2934418719367,0.1,0.6558221687468198,0.56784214125232,0.56784214125232,0.43215785874768
21,21000000,7.5,0.55,30,60,1582.5843844383933,1116.7457529375145,0.1,0.6667261392912851,0.7988668555240793,0.7988668555240793,0.20113314447592068
22,22000000,11.21875,3.23728813559322,32,59,1589.062219368148,1117.5865266009437,0.1,0.6099829560071645,0.9042138810198301,0.9042138810198301,0.09578611898016987
23,23000000,8.838709677419354,4.387096774193548,31,62,1596.015423903225,1121.7245646390024,0.1,0.7796330675786913,0.8367906424198118,0.8367906424198118,0.16320935758018817
24,24000000,8.8,5.365079365079365,30,63,1595.0019755887236,1122.9356512364577,0.1,0.6981642953848756,0.8356940509915015,0.8356940509915015,0.1643059490084985
25,25000000,12.41304347826087,8.10958904109589,46,73,1580.119542399572,1121.641310145767,0.1,0.9289186730316649,0.9380465574578151,0.9380465574578151,0.06195344254218493
26,26000000,13.772727272727273,9.352941176470589,44,85,1595.9228684535758,1125.1639353853634,0.1,0.9828217478253812,0.9765645119752768,0.9765645119752768,0.023435488024723172
27,27000000,16.022222222222222,11.267441860465116,45,86,1583.2531096268544,1121.1880440363418,0.1,1.023959120803599,1.0402895813660686,1.0,0.0
28,28000000,17.416666666666668,12.655172413793103,48,87,1589.4540265995483,1120.2888714227151,0.1,0.8149371670538001,1.0797922568460814,1.0,0.0
29,29000000,14.5,11.130952380952381,44,84,1593.6309646367106,1124.6208196152454,0.1,0.9202330289380827,0.9971671388101985,0.9971671388101985,0.0028328611898015277
30,30000000,14.186046511627907,11.290697674418604,43,86,1594.1403582847556,1123.7366284913398,0.1,1.3397925185941697,0.9882732722840769,0.9882732722840769,0.011726727715923091
31,31000000,18.11320754716981,10.86046511627907,53,86,1582.7524311397124,1120.2437589603153,0.1,1.3626486422426507,1.099524293120958,1.0,0.0
32,32000000,16.97872340425532,11.568181818181818,47,88,1581.3987238254356,1118.4538329569064,0.1,1.16933362093009,1.0673859321318788,1.0,0.0
33,33000000,17.254545454545454,12.840909090909092,55,88,1582.3946059522075,1119.0234078551164,0.1,1.1921099107765665,1.0751995879474634,1.0,0.0
34,34000000,14.695652173913043,12.51086956521739,46,92,1582.0478215540331,1116.6065144350716,0.1,1.2139544759275644,1.0027096933119843,1.0,0.0
35,35000000,17.867924528301888,12.373626373626374,53,91,1590.544810129779,1110.2641075339418,0.1,1.127826510378911,1.0925757656742745,1.0,0.0
36,36000000,14.02,12.085106382978724,50,94,1579.4599746096035,1111.2071783818062,0.1,1.2105673415329095,0.9835694050991501,0.9835694050991501,0.01643059490084986
37,37000000,15.229166666666666,12.309278350515465,48,97,1579.404613251559,1117.998782290943,0.1,1.134054361173858,1.0178234183191692,1.0,0.0
38,38000000,17.020408163265305,12.875,49,96,1582.9728059928414,1115.2684450022282,0.1,1.4555757724729792,1.0685668034919351,1.0,0.0
39,39000000,8.11320754716981,13.484848484848484,53,99,1577.7753732861763,1114.3258245302115,0.1,1.3475990194305232,0.8162381741407879,0.8162381741407879,0.18376182585921208
40,40000000,16.839285714285715,13.346938775510203,56,98,1578.8732511887804,1118.4186641547844,0.1,1.4960352124431904,1.0634358559287738,1.0,0.0
41,41000000,17.78181818181818,12.71875,55,96,1582.9589971695298,1117.3037381853137,0.1,1.0187499094094072,1.0901364924027814,1.0,0.0
42,42000000,17.618181818181817,13.917525773195877,55,97,1587.9344023590852,1120.2546497757287,0.1,1.2975628714678098,1.085500901364924,1.0,0.0
43,43000000,18.36842105263158,13.653061224489797,57,98,1587.092138137097,1121.2669590520266,0.1,1.4935487806612533,1.1067541374683167,1.0,0.0
44,44000000,18.071428571428573,14.46,56,100,1591.5036310486678,1117.908181165611,0.1,1.5936134550342043,1.0983407527316877,1.0,0.0
45,45000000,18.29310344827586,13.990196078431373,58,102,1594.929502924935,1121.6598239338066,0.1,1.4183868511915607,1.1046204942854352,1.0,0.0
46,46000000,17.912280701754387,13.784313725490197,57,102,1584.961285022352,1124.4427873629984,0.1,1.617274509037956,1.0938323144972915,1.0,0.0
47,47000000,18.728813559322035,14.076923076923077,59,104,1583.4902980499803,1115.8974227456981,0.1,1.5721981409366057,1.1169635569213043,1.0,0.0
48,48000000,18.362068965517242,15.814814814814815,58,108,1573.0059696264696,1115.0912907299871,0.1,1.5834849441482988,1.1065741916577123,1.0,0.0
49,49000000,17.553571428571427,14.935185185185185,56,108,1545.8901293411377,1113.5238539615714,0.1,1.3266536777910636,1.0836705787130716,1.0,0.0
50,50000000,18.35,15.02803738317757,60,107,1582.4400477009724,1105.8227505118193,0.1,1.3681545473271541,1.1062322946175638,1.0,0.0
