iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
12,12000000,6.6875,-1.5223880597014925,32,67,1368.7886621581029,891.2475701826878,0.1,0.4982237674608781,0.7758498583569405,0.7758498583569405,0.22415014164305946
13,13000000,6.483870967741935,-1.0634920634920635,31,63,1430.2064705244306,872.7317830430177,0.1,0.7325971610662247,0.7700813305309331,0.7700813305309331,0.22991866946906692
14,14000000,-0.4,-0.015873015873015872,30,63,1395.6172477654427,882.0448121519336,0.1,0.7908168613928135,0.5750708215297451,0.5750708215297451,0.4249291784702549
15,15000000,7.46875,1.8548387096774193,32,62,1383.223918067761,879.0260173973148,0.1,0.781424968870792,0.7979815864022664,0.7979815864022664,0.20201841359773365
16,16000000,7.8125,2.4307692307692306,32,65,1477.8992691076874,892.5778109804291,0.1,0.7584895669057133,0.8077195467422097,0.8077195467422097,0.1922804532577903
17,17000000,6.0,3.8253968253968256,31,63,1389.9034258219433,892.0951216839107,0.1,1.0199066152521385,0.7563739376770539,0.7563739376770539,0.24362606232294615
18,18000000,9.052631578947368,3.0454545454545454,38,66,1379.7400583746637,896.9738492462925,0.1,0.9422997369693366,0.8428507529446847,0.8428507529446847,0.1571492470553153
19,19000000,9.885714285714286,3.242424242424242,35,66,1571.7775517349112,907.6623724908984,0.1,1.0102704280171728,0.8664508296236342,0.8664508296236342,0.13354917037636582
20,20000000,11.375,7.054794520547945,40,73,1417.4361076124912,1027.325927780486,0.1,1.0791513747779775,0.9086402266288953,0.9086402266288953,0.09135977337110468
21,21000000,11.820512820512821,8.623376623376624,39,77,1427.5441545703457,931.1218517518355,0.1,0.9546359299865781,0.9212609864167939,0.9212609864167939,0.07873901358320612
22,22000000,10.564102564102564,7.635135135135135,39,74,1523.5996883994658,923.4666848448679,0.1,1.1007720697552175,0.8856686278782597,0.8856686278782597,0.11433137212174027
23,23000000,9.676470588235293,8.805194805194805,34,77,1415.2113654892016,925.0457720504054,0.1,1.2420230778378805,0.8605232461256458,0.8605232461256458,0.1394767538743542
24,24000000,14.325581395348838,8.23943661971831,43,71,1419.279283103812,924.2795351490031,0.1,1.0808110462653717,0.9922261018512419,0.9922261018512419,0.007773898148758063
25,25000000,12.121951219512194,8.615384615384615,41,78,1418.8929974388564,972.0118311233111,0.1,1.1768767823240989,0.9298003178332067,0.9298003178332067,0.07019968216679329
26,26000000,16.0,8.91358024691358,47,81,1417.3036747824312,924.5658382011734,0.1,1.1571913948791281,1.039660056657224,1.0,0.0
27,27000000,14.642857142857142,8.924050632911392,42,79,1438.2119381949233,943.9726141706391,0.1,1.0144237203275552,1.001214083367058,1.0,0.0
28,28000000,12.956521739130435,10.2875,46,80,1414.1744436956385,919.3692375351271,0.1,0.8910473767195505,0.9534425421849981,0.9534425421849981,0.04655745781500187
29,29000000,17.333333333333332,9.4125,51,80,1411.0962460903474,923.3749463356944,0.1,1.1138622773882958,1.0774315391879132,1.0,0.0
30,30000000,15.446808510638299,10.546511627906977,47,86,1405.6166287708627,975.4702398841681,0.1,1.0650233622768666,1.02398890964981,1.0,0.0
31,31000000,14.88888888888889,11.172413793103448,45,87,1412.5215407342614,921.4028027596889,0.1,1.2425789096280142,1.0081838212149827,1.0,0.0
32,32000000,17.566037735849058,12.637362637362637,53,91,1578.81379119924,984.6745088086709,0.1,1.4683628081585656,1.084023731893741,1.0,0.0
33,33000000,17.41509433962264,11.659090909090908,53,88,1612.6347802432442,1140.1312049054395,0.1,1.575163825806659,1.0797477150034744,1.0,0.0
34,34000000,16.705882352941178,12.358695652173912,51,92,1584.7412897276197,1140.099784747814,0.1,1.212227971180082,1.0596567238793535,1.0,0.0
35,35000000,17.735849056603772,12.202247191011235,53,89,1595.277317723893,1141.0249111990931,0.1,1.3350481023526615,1.088834250895291,1.0,0.0
36,36000000,17.867924528301888,12.967391304347826,53,92,1588.8169428325755,1147.0520055477966,0.1,1.3615307052313765,1.0925757656742745,1.0,0.0
37,37000000,17.245283018867923,13.452631578947368,53,95,1588.3541294983982,1147.0137800252585,0.1,1.2487406625617534,1.0749371960019243,1.0,0.0
38,38000000,14.5625,13.442105263157895,48,95,1590.6207836619499,1132.5223150607553,0.1,1.2877933037349218,0.9989376770538245,0.9989376770538245,0.0010623229461754757
39,39000000,17.29090909090909,13.783505154639176,55,97,1616.12844792482,1144.1348738700437,0.1,1.6173796423047817,1.0762297192892092,1.0,0.0
40,40000000,17.537037037037038,12.83157894736842,54,95,1602.476541191506,1144.7188980487585,0.1,1.5584069350644951,1.0832021823523241,1.0,0.0
41,41000000,14.382978723404255,14.43,47,100,1599.0408520434128,1133.7849588768943,0.1,1.3756955347391926,0.9938520884817069,0.9938520884817069,0.006147911518293081
42,42000000,17.745454545454546,13.908163265306122,55,98,1586.8124740720946,1134.048118031589,0.1,1.3884505844068395,1.0891063610610354,1.0,0.0
43,43000000,16.72222222222222,14.222222222222221,54,99,1588.3921032806845,1134.4005348558062,0.1,1.0613373266896937,1.0601196096946806,1.0,0.0
44,44000000,18.876923076923077,14.69158878504673,65,107,1579.0604916849322,1130.8331124163929,0.1,1.3907770115934457,1.1211592939638266,1.0,0.0
45,45000000,19.046153846153846,16.17241379310345,65,116,1586.3829227065119,1133.8357952585886,0.1,1.575584152671056,1.125953366746568,1.0,0.0
46,46000000,18.941176470588236,16.277310924369747,68,119,1546.0157687141027,1101.7834821209292,0.1,1.3347084926455361,1.1229795034160974,1.0,0.0
47,47000000,19.075757575757574,16.433333333333334,66,120,1581.1809763160009,1123.4551324730812,0.1,1.4646439549429995,1.1267919993132458,1.0,0.0
48,48000000,18.803030303030305,16.5,66,120,1540.1123920152331,1101.6998536912702,0.1,1.4669590017642424,1.1190660142501503,1.0,0.0
49,49000000,19.25,16.593220338983052,68,118,1588.713593012445,1125.6745372705393,0.1,1.5062301083836125,1.1317280453257792,1.0,0.0
50,50000000,18.880597014925375,17.10655737704918,67,122,1546.3737183057708,1111.0882826479265,0.1,1.715416445810331,1.121263371527631,1.0,0.0
