iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-20.729559748427672,nan,159,0,1551.8616745273514,nan,1.0,nan,-0.0008373866410105558,-0.0008373866410105558,1.0008373866410105
1,1000000,-20.735849056603772,-20.31021897810219,159,274,1553.0490980475086,1160.0906498189145,0.2800009,-0.2257244122774436,-0.0010155540114383293,-0.0010155540114383293,1.0010155540114383
2,2000000,-20.916666666666668,-20.762541806020067,132,299,1564.0521690377523,1109.2221356829436,0.1,-0.3721092026878191,-0.00613786591123707,-0.00613786591123707,1.006137865911237
3,3000000,-20.77922077922078,-20.594405594405593,154,286,1553.5240939495604,1105.5144030906458,0.1,-0.7552506353305646,-0.002244214708803959,-0.002244214708803959,1.002244214708804
4,4000000,-20.789915966386555,-20.338645418326692,119,251,1551.7623198593328,1103.883840192825,0.1,-0.7768356717359197,-0.0025471945151998893,-0.0025471945151998893,1.0025471945151998
5,5000000,-19.014084507042252,-19.52906976744186,71,172,1559.5206229835424,1099.895575067083,0.1,-0.6862274560245101,0.04775964569285403,0.04775964569285403,0.9522403543071459
6,6000000,-17.953846153846154,-18.41216216216216,65,148,1549.5054222764625,1103.565435086181,0.1,-0.7749230366453805,0.07779472651993896,0.07779472651993896,0.922205273480061
7,7000000,-17.372881355932204,-17.323076923076922,59,130,1560.5623974479147,1098.1624811822703,0.1,-0.5490160750010544,0.09425265280645313,0.09425265280645313,0.9057473471935469
8,8000000,-15.754716981132075,-16.401785714285715,53,112,1566.2371094142263,1103.7534668160852,0.1,-0.5379909128140566,0.1400930033673633,0.1400930033673633,0.8599069966326367
9,9000000,-5.277777777777778,-9.582417582417582,36,91,1567.8009027293745,1101.340620551748,0.1,-0.397728740147989,0.43689014793830655,0.43689014793830655,0.5631098520616935
10,10000000,-6.216216216216216,-6.3875,37,80,1570.0299503821448,1100.721985280114,0.1,-0.26938924089396016,0.410305489625603,0.410305489625603,0.589694510374397
11,11000000,-2.611111111111111,-4.202702702702703,36,74,1564.0349671915876,1099.1795813763954,0.1,0.08645706085542494,0.5124331129996853,0.5124331129996853,0.4875668870003147
12,12000000,-0.9615384615384616,-1.917808219178082,26,73,1563.0047845906283,1096.9662697065123,0.1,0.19416313780279,0.5591632163870125,0.5591632163870125,0.4408367836129875
13,13000000,-8.551020408163266,-5.757575757575758,49,66,1562.7262773792627,1090.7435129126345,0.1,0.46097512155626447,0.3441637278140718,0.3441637278140718,0.6558362721859282
14,14000000,4.870967741935484,-5.35064935064935,31,77,1550.0871239897158,1090.4954110291853,0.1,0.7083615107881189,0.7243900210180024,0.7243900210180024,0.27560997898199757
15,15000000,6.805555555555555,3.6533333333333333,36,75,1557.5685923494093,1086.7840918171923,0.1,0.9226042729259222,0.7791942083726786,0.7791942083726786,0.2208057916273214
16,16000000,17.133333333333333,11.11111111111111,60,90,1545.618490048044,1091.4993033723474,0.1,1.0723443684275016,1.0717658168083097,1.0,0.0
17,17000000,17.677419354838708,14.365384615384615,62,104,1546.5314989195936,1090.491761648425,0.1,0.9706178752709058,1.0871790185506718,1.0,0.0
18,18000000,18.403225806451612,14.719626168224298,62,107,1562.75676360771,1094.437411023689,0.1,1.1168026461384966,1.1077401078314906,1.0,0.0
19,19000000,16.933333333333334,15.074074074074074,60,108,1546.5659915963345,1092.0670094651148,0.1,1.4815100053414751,1.0661000944287065,1.0,0.0
20,20000000,18.75,15.12962962962963,64,108,1544.739759802605,1091.2406604342998,0.1,1.5375181916378062,1.1175637393767708,1.0,0.0
21,21000000,17.032258064516128,14.074766355140186,62,107,1558.538006251893,1094.2624675706356,0.1,1.4376797623190325,1.0689024947454995,1.0,0.0
22,22000000,18.428571428571427,15.385321100917432,63,109,1561.9130917199925,1090.3261885786924,0.1,1.631293334897494,1.1084581141238365,1.0,0.0
23,23000000,18.06451612903226,15.3125,62,112,1559.6674168337129,1090.1097369159634,0.1,1.6513885921423486,1.0981449328337751,1.0,0.0
24,24000000,18.984848484848484,15.857142857142858,66,112,1555.1287460638396,1090.563050606213,0.1,1.5138265624296647,1.1242166709588808,1.0,0.0
25,25000000,18.666666666666668,16.860869565217392,63,115,1548.8159102513594,1090.9502943780096,0.1,1.43939421198232,1.1152030217186026,1.0,0.0
26,26000000,19.03125,17.008474576271187,64,118,1553.493544782373,1086.2141033762073,0.1,1.1756132059082909,1.125531161473088,1.0,0.0
27,27000000,19.52238805970149,17.165289256198346,67,121,1549.8562725088518,1089.5243099910183,0.1,1.561300107150657,1.1394444209547165,1.0,0.0
28,28000000,18.46153846153846,16.403361344537814,65,119,1551.6039096728268,1092.0618797645106,0.1,1.5367419309809796,1.1093920244061886,1.0,0.0
