iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
16,16000000,-7.909090909090909,-11.848484848484848,22,66,1593.186578137079,1140.6033058210348,0.1,0.23717389213888396,0.362348699459181,0.362348699459181,0.637651300540819
17,17000000,-9.826086956521738,-12.611940298507463,23,67,1590.3662364995016,1139.0454361716847,0.1,0.35546959431143416,0.3080428624214805,0.3080428624214805,0.6919571375785195
18,18000000,-5.25,-8.210526315789474,24,57,1595.8771915597467,1140.7735169747805,0.1,0.3496007045012285,0.4376770538243626,0.4376770538243626,0.5623229461756374
19,19000000,-9.176470588235293,-7.543859649122807,34,57,1586.8434983574346,1139.9623447102686,0.1,0.4652179939264106,0.32644559240126647,0.32644559240126647,0.6735544075987335
20,20000000,-3.4074074074074074,-7.05,27,60,1589.178444872137,1138.2770145146928,0.1,0.444243524712384,0.4898751442660791,0.4898751442660791,0.5101248557339209
21,21000000,-0.6296296296296297,-3.5161290322580645,27,62,1593.3557056716859,1138.0786713282107,0.1,0.44387997878251,0.5685657328716819,0.5685657328716819,0.4314342671283181
22,22000000,4.16,-0.13559322033898305,25,59,1592.109029775945,1139.735457258272,0.1,0.5425362428855208,0.7042492917847026,0.7042492917847026,0.29575070821529736
23,23000000,6.15625,0.7666666666666667,32,60,1590.525355767722,1128.562033611418,0.1,0.4240828098906518,0.760800283286119,0.760800283286119,0.23919971671388096
24,24000000,4.40625,2.5483870967741935,32,62,1596.504761464462,1133.5892598258508,0.1,0.5983620235322582,0.7112252124645893,0.7112252124645893,0.28877478753541075
25,25000000,7.891891891891892,3.628205128205128,37,78,1587.401872578749,1135.1476985626946,0.1,0.9768861447472039,0.8099686088354644,0.8099686088354644,0.1900313911645356
26,26000000,9.470588235294118,6.5375,34,80,1595.8697975164055,1140.4374124498217,0.1,0.8270668924007185,0.8546908848525246,0.8546908848525246,0.14530911514747535
27,27000000,12.555555555555555,10.954545454545455,45,88,1591.5899164089244,1143.049754342321,0.1,0.8469675448810751,0.9420837267862764,0.9420837267862764,0.05791627321372361
28,28000000,18.322033898305083,12.447916666666666,59,96,1590.0911453230897,1141.8123251283505,0.1,1.0541981485157548,1.105440053776348,1.0,0.0
29,29000000,18.692307692307693,14.846846846846846,65,111,1585.2382908082693,1138.185979719568,0.1,1.2490586791326872,1.1159293963826544,1.0,0.0
30,30000000,18.596774193548388,15.81081081081081,62,111,1592.3029909183954,1139.8651871438437,0.1,1.379264648513818,1.1132230649730421,1.0,0.0
31,31000000,18.70967741935484,16.904347826086955,62,115,1581.9873233793016,1139.4363029023546,0.1,1.3004318245534179,1.1164214566389472,1.0,0.0
32,32000000,19.3125,16.51818181818182,64,110,1584.5651827539516,1132.7644037314176,0.1,1.3364773069829459,1.1334985835694054,1.0,0.0
33,33000000,18.953846153846154,17.07017543859649,65,114,1581.0570840741198,1134.6495352902946,0.1,1.4142352691157654,1.1233384179559818,1.0,0.0
34,34000000,19.5,16.87719298245614,64,114,1585.4411374718986,1137.333674278483,0.1,1.5267672814981361,1.1388101983002834,1.0,0.0
35,35000000,18.53968253968254,16.68103448275862,63,116,1582.3509892668278,1133.6313611037394,0.1,1.071007600660648,1.1116057376680608,1.0,0.0
36,36000000,19.666666666666668,16.333333333333332,66,114,1564.8397147316402,1124.151646980541,0.1,1.4159074309942894,1.1435316336166195,1.0,0.0
37,37000000,19.296875,16.77391304347826,64,115,1584.017652687578,1135.7396315674803,0.1,1.5213739554006418,1.1330559490084988,1.0,0.0
