iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
27,27000000,14.714285714285714,11.157894736842104,42,76,1587.675501640784,1147.1445833284038,0.1,1.1900321030244871,1.0032375556454876,1.0,0.0
28,28000000,13.833333333333334,11.381578947368421,42,76,1591.4870253783256,1145.881045628043,0.1,0.91449748997013,0.9782813975448537,0.9782813975448537,0.02171860245514634
29,29000000,16.282608695652176,12.123456790123457,46,81,1598.4628485656747,1142.8546907075513,0.1,1.1405430653299036,1.047665968715359,1.0,0.0
30,30000000,17.67391304347826,13.024691358024691,46,81,1587.2170595329678,1146.1564824818154,0.1,0.9156101055754658,1.087079689616948,1.0,0.0
31,31000000,17.3125,13.180722891566266,48,83,1590.9056442654905,1145.3253137692589,0.1,1.1963734207738235,1.0768413597733713,1.0,0.0
32,32000000,16.6875,14.114942528735632,48,87,1585.2414975988056,1144.4577202359162,0.1,1.0633925824936894,1.0591359773371107,1.0,0.0
33,33000000,14.044444444444444,13.931034482758621,45,87,1583.9033976143444,1143.5173618457095,0.1,1.264774686241192,0.9842618822788795,0.9842618822788795,0.015738117721120548
34,34000000,16.9375,12.583333333333334,48,84,1590.306539562545,1145.3616392214726,0.1,1.4415763247163567,1.066218130311615,1.0,0.0
35,35000000,15.2,13.255555555555556,45,90,1591.3867045150578,1142.243213666484,0.1,0.9301929517642905,1.0169971671388103,1.0,0.0
36,36000000,17.431372549019606,13.780219780219781,51,91,1590.4916856400973,1139.851151782051,0.1,1.148082702305368,1.0802088540798755,1.0,0.0
37,37000000,16.02173913043478,13.626373626373626,46,91,1589.753661614371,1140.1035466936903,0.1,0.9840307190756047,1.0402758960463112,1.0,0.0
38,38000000,18.057692307692307,12.931034482758621,52,87,1590.1745958318377,1139.973098412194,0.1,1.216715361016358,1.0979516234473743,1.0,0.0
39,39000000,18.169811320754718,14.307692307692308,53,91,1590.5588063475543,1144.217696045848,0.1,1.3519728962563706,1.101127799454808,1.0,0.0
40,40000000,16.20408163265306,14.642105263157895,49,95,1589.3312468227612,1141.0728821682185,0.1,1.3075323269911656,1.0454414060241661,1.0,0.0
41,41000000,18.38888888888889,14.25,54,92,1366.1699310958936,1113.9760397947084,0.1,1.2112154574574596,1.1073339628580423,1.0,0.0
42,42000000,17.92156862745098,14.212765957446809,51,94,1371.42481511162,913.3028192120152,0.1,1.3166923090503577,1.094095428539688,1.0,0.0
43,43000000,18.418181818181818,13.91304347826087,55,92,1471.2214096079495,918.968447963572,0.1,1.2210209125429952,1.1081637908833377,1.0,0.0
44,44000000,17.79245283018868,13.851063829787234,53,94,1382.7533913386935,922.9641600561343,0.1,0.975373784420358,1.0904377572291413,1.0,0.0
45,45000000,16.92,13.893617021276595,50,94,1379.4851016456767,919.0114059768347,0.1,1.2259614381667856,1.0657223796033997,1.0,0.0
46,46000000,14.522727272727273,14.239583333333334,44,96,1372.371824213861,973.07148959706,0.1,1.2932094354421393,0.9978109708987896,0.9978109708987896,0.002189029101210438
47,47000000,16.49019607843137,14.739583333333334,51,96,1368.5247051264741,915.4998354657916,0.1,1.3623263996758805,1.053546631117036,1.0,0.0
48,48000000,17.48076923076923,14.587628865979381,52,97,1433.6366614366395,930.0211332273526,0.1,1.280035763165601,1.0816081935062105,1.0,0.0
49,49000000,16.20408163265306,13.673913043478262,49,92,1380.3977505660582,918.6063771102122,0.1,1.3611928203107895,1.0454414060241661,1.0,0.0
