iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-21.0,nan,164,0,1488.4609362359802,nan,1.0,nan,-0.00849858356940512,-0.00849858356940512,1.0084985835694051
1,1000000,-20.99367088607595,-20.307692307692307,158,273,1530.7849618628836,1120.8627812185987,0.820000225,-0.14006721720051832,-0.008319288557392378,-0.008319288557392378,1.0083192885573924
2,2000000,-20.8343949044586,-20.347826086956523,157,276,1509.3307371282988,1074.1717860449526,0.595000225,-0.4433215666194354,-0.0038072210894787265,-0.0038072210894787265,1.0038072210894786
3,3000000,-20.473684210526315,-20.413427561837455,152,283,1523.0025891600403,1074.421419137601,0.37000022499999996,-0.6570287556214347,0.006411212166393322,0.006411212166393322,0.9935887878336067
4,4000000,-20.574626865671643,-20.444444444444443,134,279,1534.47400025978,1066.8598181924003,0.14500022499999998,-0.853232753007808,0.0035516468648259542,0.0035516468648259542,0.996448353135174
5,5000000,-20.817391304347826,-19.73170731707317,115,205,1530.2340759150886,1065.9525556589624,0.1,-0.8324259404926496,-0.003325532701071573,-0.003325532701071573,1.0033255327010715
6,6000000,-19.463768115942027,-18.73469387755102,69,147,1510.9762581077011,1049.9720797036116,0.1,-0.8148859373446927,0.03502073325943263,0.03502073325943263,0.9649792667405673
7,7000000,-16.916666666666668,-18.448818897637796,48,127,1506.09988193481,1055.7457723629009,0.1,-0.7216359904828606,0.10717658168083093,0.10717658168083093,0.8928234183191691
8,8000000,-15.24390243902439,-16.431578947368422,41,95,1491.4653833357554,1035.669085247767,0.1,-0.5402970242289094,0.15456367028259516,0.15456367028259516,0.8454363297174048
9,9000000,-16.555555555555557,-15.31764705882353,45,85,1495.1930876374824,1034.5019139350454,0.1,-0.3416361881073416,0.11740635819955927,0.11740635819955927,0.8825936418004408
10,10000000,-16.25,-15.656565656565656,56,99,1499.951143562982,1032.4312220019112,0.1,-0.2814803265327023,0.12606232294617561,0.12606232294617561,0.8739376770538244
11,11000000,-13.844444444444445,-14.714285714285714,45,105,1282.0769916270099,872.0559442823068,0.1,-0.12868007480704285,0.19420837267862762,0.19420837267862762,0.8057916273213723
12,12000000,-10.951219512195122,-13.548387096774194,41,93,1302.9140490588209,826.4554933564958,0.1,0.06924367644210103,0.27616941891798524,0.27616941891798524,0.7238305810820147
13,13000000,-12.382978723404255,-11.134831460674157,47,89,1463.6049134250907,945.2952486989626,0.1,0.1306983387877463,0.23560966789223073,0.23560966789223073,0.7643903321077693
14,14000000,-0.9032258064516129,-10.732558139534884,31,86,1493.9438458429918,1050.8979091907638,0.1,0.3253989990051562,0.5608151329617107,0.5608151329617107,0.4391848670382893
15,15000000,-14.59322033898305,-9.2375,59,80,1498.904832965184,1037.9690580762299,0.1,0.37672840147280306,0.17299659096365297,0.17299659096365297,0.8270034090363471
16,16000000,-1.5806451612903225,-4.164383561643835,31,73,1507.5173438101524,1060.9532143883969,0.1,0.2805631308192427,0.5416247829662798,0.5416247829662798,0.4583752170337202
17,17000000,6.53125,-1.5,32,72,1497.656273569301,1062.9326993226796,0.1,0.6067696111106713,0.7714235127478754,0.7714235127478754,0.22857648725212465
18,18000000,5.09375,-2.7733333333333334,32,75,1529.1098522382663,1029.7887605913447,0.1,0.5967008888574473,0.7307011331444759,0.7307011331444759,0.26929886685552407
19,19000000,4.764705882352941,-1.5256410256410255,34,78,1510.4827724003937,1021.4773007134967,0.1,0.7762253526619439,0.721379770038327,0.721379770038327,0.278620229961673
20,20000000,8.305555555555555,1.027027027027027,36,74,1498.1581178524898,1060.359006563558,0.1,0.9028417948775597,0.8216871262197041,0.8216871262197041,0.17831287378029592
21,21000000,4.190476190476191,2.3896103896103895,42,77,1498.7823710958985,1054.596456601814,0.1,1.1959106338489927,0.7051126399568326,0.7051126399568326,0.2948873600431674
22,22000000,12.825,6.8108108108108105,40,74,1509.7139997172387,1038.5061724731497,0.1,1.024097285306124,0.9497167138810199,0.9497167138810199,0.05028328611898014
23,23000000,12.86046511627907,6.397435897435898,43,78,1519.6951482997165,1041.0390007057283,0.1,1.3181586379422912,0.9507213913960076,0.9507213913960076,0.04927860860399236
24,24000000,-1.6744186046511629,6.090909090909091,43,77,1520.2638845259469,1039.3959194576007,0.1,1.2072673874689994,0.53896831148297,0.53896831148297,0.46103168851703
25,25000000,14.904761904761905,6.026666666666666,42,75,1498.0706943880564,1036.195122835782,0.1,1.3268206719165503,1.0086334817213003,1.0,0.0
26,26000000,13.953488372093023,5.684931506849315,43,73,1497.5885249625112,1044.1041051048505,0.1,1.42823818791408,0.9816852230054681,0.9816852230054681,0.01831477699453188
27,27000000,6.944444444444445,5.136986301369863,36,73,1514.2130348337178,1047.0947659539254,0.1,1.2310361684087927,0.7831287378029589,0.7831287378029589,0.21687126219704111
28,28000000,11.0,6.027027027027027,40,74,1499.0748071638343,1039.2513878876218,0.1,1.4469004779813874,0.8980169971671389,0.8980169971671389,0.1019830028328611
29,29000000,10.921052631578947,5.597222222222222,38,72,1498.199081936641,1044.1447108846057,0.1,1.4068890039789126,0.8957805278067691,0.8957805278067691,0.10421947219323091
30,30000000,13.883720930232558,8.41025641025641,43,78,1509.5372259512264,1043.4056299294436,0.1,1.6794612530731534,0.9797088082218856,0.9797088082218856,0.020291191778114448
31,31000000,13.666666666666666,6.743243243243243,42,74,1495.2489879241132,1045.7517158848216,0.1,1.4888388597479882,0.9735599622285176,0.9735599622285176,0.026440037771482405
32,32000000,10.615384615384615,8.013333333333334,39,75,1499.763522471597,1040.9646874575767,0.1,1.4172308374765967,0.8871213772063631,0.8871213772063631,0.11287862279363692
33,33000000,14.886363636363637,8.623376623376624,44,77,1474.7485321595154,1041.2641550048802,0.1,1.4320840937337196,1.0081122843162504,1.0,0.0
34,34000000,12.404761904761905,8.053333333333333,42,75,1498.2034726598074,1038.8718273792604,0.1,1.414997226916292,0.9378119519762579,0.9378119519762579,0.062188048023742115
35,35000000,11.368421052631579,6.1506849315068495,38,73,1488.3164534895361,1042.091727637561,0.1,1.6643446079345834,0.9084538541821977,0.9084538541821977,0.0915461458178023
36,36000000,9.55,7.394736842105263,40,76,1505.3708440620642,1048.1418734015995,0.1,1.7104780442682024,0.8569405099150142,0.8569405099150142,0.14305949008498575
37,37000000,12.232558139534884,7.641025641025641,43,78,1498.4757728529505,1039.684521025104,0.1,1.6338097161886962,0.9329336583437645,0.9329336583437645,0.06706634165623548
38,38000000,15.638297872340425,8.75609756097561,47,82,1492.8396523394445,1045.8330839748342,0.1,1.5529974072250277,1.0294135374600688,1.0,0.0
