iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
14,14000000,-3.5,-5.52,34,75,1541.912783860014,1090.8119556221664,0.1,0.3971503924165178,0.48725212464589235,0.48725212464589235,0.5127478753541077
15,15000000,3.2058823529411766,-3.6527777777777777,34,72,1539.2543649247539,1091.9512093817996,0.1,0.4394871782033408,0.6772204632561241,0.6772204632561241,0.32277953674387594
16,16000000,-1.1785714285714286,-4.420289855072464,28,69,1543.7286728349904,1090.1435952957222,0.1,0.6716357662771297,0.5530149736948604,0.5530149736948604,0.4469850263051396
17,17000000,-10.854166666666666,-4.916666666666667,48,72,1542.4220352168586,1085.2741556575545,0.1,0.6828188672004917,0.27891879131255903,0.27891879131255903,0.721081208687441
18,18000000,1.0333333333333334,-4.15,30,60,1536.368535347476,1084.2417998280443,0.1,0.8667236892136644,0.6156751652502361,0.6156751652502361,0.38432483474976387
19,19000000,2.962962962962963,-3.9152542372881354,27,59,1549.6860691527004,1083.05603973177,0.1,1.0373173525155057,0.6703388941349281,0.6703388941349281,0.3296611058650719
20,20000000,1.8461538461538463,-5.67741935483871,26,62,1555.7313765843858,1082.7699110694157,0.1,0.9987932515543652,0.6387012421006756,0.6387012421006756,0.3612987578993244
21,21000000,4.625,-0.9807692307692307,24,52,1543.480550615468,1085.3203201556637,0.1,0.9123664039864279,0.7174220963172805,0.7174220963172805,0.2825779036827195
22,22000000,0.7619047619047619,0.19607843137254902,21,51,1554.478586147377,1087.8019195177321,0.1,1.234617947765314,0.6079859705922029,0.6079859705922029,0.39201402940779706
23,23000000,0.68,-0.49019607843137253,25,51,1552.5415736892212,1089.1987614671168,0.1,1.1308577665272865,0.6056657223796034,0.6056657223796034,0.39433427762039663
24,24000000,-1.967741935483871,-0.05454545454545454,31,55,1541.6471371421865,1088.453391061585,0.1,1.3922797399706275,0.5306588686831765,0.5306588686831765,0.46934113131682353
25,25000000,2.9310344827586206,2.037037037037037,29,54,1539.090299963628,1088.19517139225,0.1,1.4307361104174867,0.6694344046107258,0.6694344046107258,0.3305655953892742
26,26000000,2.25,-1.0169491525423728,28,59,1550.680370022927,1087.1309238299737,0.1,1.2262808152445284,0.6501416430594901,0.6501416430594901,0.34985835694050993
27,27000000,3.2962962962962963,-0.47619047619047616,27,63,1533.9283715522974,1086.9123017284944,0.1,1.4787557018815742,0.6797817647676005,0.6797817647676005,0.32021823523239945
28,28000000,2.9285714285714284,0.5645161290322581,28,62,1542.6862716722972,1089.4598711180004,0.1,1.4470980743796231,0.669364629704573,0.669364629704573,0.330635370295427
29,29000000,7.448275862068965,3.2580645161290325,29,62,1535.1913080265015,1082.8727482004826,0.1,1.399088400478499,0.7974015824948716,0.7974015824948716,0.20259841750512841
30,30000000,9.756756756756756,3.3076923076923075,37,65,1545.7623967719364,1082.3560317097892,0.1,1.5213693257141168,0.862797641834469,0.862797641834469,0.13720235816553095
31,31000000,3.5142857142857142,4.892307692307693,35,65,1525.7215928491653,1085.4915417773595,0.1,1.4460400403943696,0.6859571023876974,0.6859571023876974,0.31404289761230264
32,32000000,8.294117647058824,5.3768115942028984,34,69,1551.1764137119674,1087.1915748217461,0.1,1.3649455417415228,0.8213631061489752,0.8213631061489752,0.17863689385102477
33,33000000,6.0,4.913043478260869,36,69,1550.7618187539128,1087.1097548797477,0.1,1.3928832854384547,0.7563739376770539,0.7563739376770539,0.24362606232294615
34,34000000,9.542857142857143,6.3,35,70,1554.223921210539,1088.3840773886136,0.1,1.2365890632013645,0.8567381626871712,0.8567381626871712,0.14326183731282882
35,35000000,9.7,7.694444444444445,40,72,1542.7168944318687,1088.3121175246895,0.1,1.3897970405080131,0.8611898016997167,0.8611898016997167,0.1388101983002833
36,36000000,11.317073170731707,7.973333333333334,41,75,1530.8788996494018,1087.0339966274062,0.1,1.3718030491329594,0.9069992399640711,0.9069992399640711,0.09300076003592894
37,37000000,10.973684210526315,8.666666666666666,38,78,1534.4119678278985,1089.1126205115131,0.1,1.6054125000455912,0.8972715073803489,0.8972715073803489,0.10272849261965111
38,38000000,11.45945945945946,9.3375,37,80,1542.90078337159,1090.8722988321852,0.1,1.2953639148901877,0.9110328458770385,0.9110328458770385,0.08896715412296152
39,39000000,16.06,10.238095238095237,50,84,1537.770302506327,1090.2317750771442,0.1,1.5057590241136751,1.0413597733711049,1.0,0.0
