iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
20,20000000,-1.9574468085106382,-0.0975609756097561,47,82,1538.0104191457676,1095.7257280998986,0.1,1.2251240060455921,0.530950515339642,0.530950515339642,0.469049484660358
21,21000000,6.904761904761905,2.4878048780487805,42,82,1530.1113081018702,1101.117204021009,0.1,1.182969041705938,0.7820045865371645,0.7820045865371645,0.21799541346283546
22,22000000,4.148936170212766,5.344827586206897,47,87,1547.2135625083718,1107.8205964072654,0.1,1.3032819115136107,0.7039358688445544,0.7039358688445544,0.2960641311554456
23,23000000,13.60377358490566,5.846153846153846,53,91,1550.101073500717,1108.0350214788075,0.1,1.3901964535082867,0.9717782885242396,0.9717782885242396,0.028221711475760358
24,24000000,9.666666666666666,8.762886597938145,57,97,1541.4464074117886,1108.8857987819176,0.1,1.44579806714907,0.8602455146364496,0.8602455146364496,0.1397544853635504
25,25000000,7.301587301587301,10.116504854368932,63,103,1548.505250673507,1105.4992514543953,0.1,1.6016697603031669,0.7932460991951077,0.7932460991951077,0.2067539008048923
26,26000000,15.910714285714286,13.342592592592593,56,108,1551.028233697563,1107.2399944696817,0.1,1.785949432552988,1.0371307163091867,1.0,0.0
27,27000000,15.35593220338983,12.283018867924529,59,106,1549.2013624829472,1106.9789994121347,0.1,1.8282898882086083,1.0214145100110434,1.0,0.0
28,28000000,15.596774193548388,12.88785046728972,62,107,1551.82325076758,1109.029288411786,0.1,1.8135718681766306,1.0282372292789912,1.0,0.0
29,29000000,9.344262295081966,13.104761904761904,61,105,1558.8226995618318,1107.4852738473467,0.1,1.5469730192049251,0.8511122463196025,0.8511122463196025,0.14888775368039753
30,30000000,15.568965517241379,12.841121495327103,58,107,1560.019557457893,1112.17417253587,0.1,1.832983756987557,1.0274494480804923,1.0,0.0
31,31000000,5.370967741935484,14.342592592592593,62,108,1553.3301296481136,1112.5673618916082,0.1,1.9264638609447022,0.738554326967011,0.738554326967011,0.26144567303298905
32,32000000,17.616666666666667,14.574074074074074,60,108,1540.8459210138387,1107.3342390048495,0.1,1.9763857663694662,1.0854579792256847,1.0,0.0
33,33000000,17.316666666666666,14.25925925925926,60,108,1548.3665932370714,1107.336346657575,0.1,1.7967789105224132,1.0769593956562795,1.0,0.0
34,34000000,17.612903225806452,13.98076923076923,62,104,1550.9808743521041,1104.7725882202974,0.1,1.9483892389920459,1.0853513661701546,1.0,0.0
35,35000000,16.76271186440678,14.323809523809524,59,105,1550.8282077165788,1102.5322161099905,0.1,1.9469317861269608,1.0612666250540164,1.0,0.0
36,36000000,17.016129032258064,15.179245283018869,62,106,1544.8927753198097,1104.7948280335538,0.1,1.9177946794336818,1.0684455816503702,1.0,0.0
37,37000000,18.14516129032258,14.830188679245284,62,106,1540.1548461916882,1085.8831805010739,0.1,1.956350552652765,1.1004294983094216,1.0,0.0
38,38000000,17.566666666666666,14.650943396226415,60,106,1540.5393285613213,1086.138723821638,0.1,1.9486275135662086,1.0840415486307837,1.0,0.0
39,39000000,17.984126984126984,14.380952380952381,63,105,1543.8194924656937,1089.6948324954708,0.1,2.1103822629137117,1.0958676199469402,1.0,0.0
40,40000000,18.387096774193548,14.660377358490566,62,106,1536.7051571364584,1089.232491168704,0.1,1.9769674596364337,1.1072831947363613,1.0,0.0
41,41000000,18.229508196721312,14.203703703703704,61,108,1532.014728403153,1087.254089772262,0.1,2.0631582030641202,1.1028189290855896,1.0,0.0
42,42000000,18.0,14.299065420560748,60,107,1535.9433370118816,1086.3537500574066,0.1,2.2412658877045812,1.096317280453258,1.0,0.0
43,43000000,10.052631578947368,14.066037735849056,57,106,1531.2363133100162,1090.4695639903262,0.1,1.880654644341545,0.8711793648427016,0.8711793648427016,0.12882063515729836
44,44000000,18.383333333333333,13.785046728971963,60,107,1544.0250881787883,1089.6302911563348,0.1,2.0017225888950887,1.107176581680831,1.0,0.0
45,45000000,17.23728813559322,14.31132075471698,59,106,1541.5768841648307,1110.5329693462982,0.1,2.031521127063159,1.0747107120564652,1.0,0.0
46,46000000,17.16393442622951,14.564814814814815,61,108,1540.128340642785,1108.2900010530764,0.1,1.9801872107407816,1.0726327032926206,1.0,0.0
47,47000000,16.47457627118644,14.820754716981131,59,106,1533.9952088965351,1108.2745926152045,0.1,2.2388749147321843,1.0531041436596726,1.0,0.0
48,48000000,14.75438596491228,13.857142857142858,57,105,1537.6545996489403,1106.766217617562,0.1,1.8921581288212879,1.004373540082501,1.0,0.0
49,49000000,17.816666666666666,14.644859813084112,60,107,1532.55476425705,1099.5941343685784,0.1,1.952377977296467,1.0911237016052882,1.0,0.0
50,50000000,18.65625,14.726415094339623,64,106,1531.0745501613003,1101.2145352068153,0.1,2.059000768496555,1.1149079320113315,1.0,0.0
