iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-21.0,nan,164,0,1552.550030368659,nan,1.0,nan,-0.00849858356940512,-0.00849858356940512,1.0084985835694051
1,1000000,-20.965753424657535,-20.33818181818182,146,275,1547.9989171055709,1154.1351325312112,0.2800009,-0.12878458899108122,-0.007528425627692237,-0.007528425627692237,1.0075284256276922
2,2000000,-20.62,-20.69,150,300,1561.3830290991596,1109.5775443316797,0.1,-0.46285281587142624,0.0022662889518413115,0.0022662889518413115,0.9977337110481587
3,3000000,-20.975460122699385,-20.649484536082475,163,291,1574.924682288307,1109.373108918572,0.1,-0.6710380923679238,-0.007803402909331037,-0.007803402909331037,1.007803402909331
4,4000000,-10.925373134328359,-19.93574297188755,67,249,1588.0178949572746,1128.605512229139,0.1,-0.7743509611996772,0.2769016109255423,0.2769016109255423,0.7230983890744578
5,5000000,-18.027397260273972,-18.596153846153847,73,156,1552.5580864635767,1112.652491269618,0.1,-0.8603204798040235,0.07571112577127558,0.07571112577127558,0.9242888742287244
6,6000000,-16.728813559322035,-18.938356164383563,59,146,1540.1206869685234,1102.0611923053834,0.1,-0.8601916410501107,0.11249819945263356,0.11249819945263356,0.8875018005473665
7,7000000,-18.28,-17.695652173913043,50,115,1536.8865319991064,1089.5730938247111,0.1,-0.7122740763294095,0.06855524079320109,0.06855524079320109,0.9314447592067989
8,8000000,-18.2,-17.32,45,100,1547.5304164442416,1086.5925135494792,0.1,-0.4301342944587294,0.0708215297450425,0.0708215297450425,0.9291784702549575
9,9000000,-14.078947368421053,-16.725274725274726,38,91,1549.7089197107778,1095.656916208603,0.1,-0.22220283030682234,0.1875652303563441,0.1875652303563441,0.8124347696436559
10,10000000,-13.692307692307692,-15.348837209302326,39,86,1554.5605572989232,1099.65394245563,0.1,-0.019192229264551417,0.19851819568533452,0.19851819568533452,0.8014818043146654
11,11000000,-13.153846153846153,-14.225806451612904,52,93,1552.3337907352484,1099.1229764070054,0.1,0.16992126882993877,0.2137720636304206,0.2137720636304206,0.7862279363695794
12,12000000,-10.2,-11.9,40,90,1539.778551219524,1100.7006072237486,0.1,0.21424922520518488,0.2974504249291785,0.2974504249291785,0.7025495750708215
13,13000000,-13.0,-11.764044943820224,42,89,1544.3005501612074,1093.172303203996,0.1,0.3236791936394182,0.21813031161473087,0.21813031161473087,0.7818696883852692
14,14000000,-7.354838709677419,-12.895348837209303,31,86,1546.0898185560427,1099.5372661192823,0.1,0.30943728983900365,0.37804989490998814,0.37804989490998814,0.6219501050900118
15,15000000,-17.2972972972973,-9.897435897435898,74,78,1547.0202911562733,1092.7365621706433,0.1,0.5086542847493521,0.09639384426919834,0.09639384426919834,0.9036061557308017
16,16000000,-4.097560975609756,-7.882352941176471,41,85,1555.4531127178493,1102.1740290483115,0.1,0.5614689686191122,0.4703240516824432,0.4703240516824432,0.5296759483175568
17,17000000,-6.7105263157894735,-5.734177215189874,38,79,1549.7406753818216,1104.0602798562131,0.1,0.662955258123149,0.39630237065752205,0.39630237065752205,0.603697629342478
18,18000000,4.4411764705882355,-2.973333333333333,34,75,1555.5518038851767,1108.494598863982,0.1,0.7230265536078726,0.7122146308948509,0.7122146308948509,0.28778536910514907
19,19000000,2.41025641025641,-2.1710526315789473,39,76,1544.1588838944028,1106.8980797866068,0.1,0.8107311850014053,0.6546814847098134,0.6546814847098134,0.34531851529018665
20,20000000,3.6857142857142855,1.0416666666666667,35,72,1561.777957828977,1123.3439416607912,0.1,0.9522535004720145,0.6908134358559288,0.6908134358559288,0.3091865641440712
21,21000000,7.121212121212121,0.22535211267605634,33,71,1553.9830986131183,1118.9429263714833,0.1,1.0736103257424752,0.7881363207142245,0.7881363207142245,0.21186367928577554
