0,0,-2.0,nan,0,0,628.6242751051609,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1508.4268247711002,154.27318713097273,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1493.2688369421505,235.82538985414007,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,629.4945430564649,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1524.6303402560193,154.3518439444857,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1502.7274651694581,235.8808669761703,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,629.9779225555513,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1519.7805871636153,154.42190887720437,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1501.311641651762,236.1352452855723,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,628.5438535979978,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1511.6081906709803,155.10259503652492,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1488.6584076976928,234.66670495902792,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,630.9683843548567,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1520.567282762855,154.77078468060043,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1505.5225036536751,234.22050650632593,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,625.9779190966589,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1520.860137140781,154.7735419086124,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1408.149054859272,234.150263692031,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,632.3481894981062,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1502.6919624720708,154.38914412223448,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1507.516401687479,236.25854163121107,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,620.9527217433578,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1523.5162237831819,155.70893963379828,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1507.7637697960047,235.49527172166412,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,631.9621333410734,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1521.2147913837964,154.97858369113413,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1500.2396782996648,232.96154924066087,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,632.0333836447658,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1515.996076573691,155.6358437197821,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1510.546226249032,236.33254204014898,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,632.7702950221739,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1528.1864313629806,155.80001620243996,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1506.3454828949107,233.88919806134473,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,630.1804296532017,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1525.626871481108,155.68617286756233,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1508.587718717187,233.83774601357098,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,603.1680620727207,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1453.3479423401777,148.42385616928553,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1437.1041275554173,220.9133092940707,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,608.2250016395541,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1448.1215997627298,148.77714060540998,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1431.6803469866243,221.83038113503153,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
